TIME;CO2;TEMPERATURE;HUMIDITY
2023-01-19T14:36:22+00:00;405;16,2;62,2233
2023-01-19T14:37:25+00:00;404;16,2;62,2234
2023-01-19T14:38:28+00:00;405;16,2;62,2235
2023-01-19T14:39:30+00:00;405;16,2;62,2236
2023-01-19T14:40:33+00:00;405;16,2;62,2237
2023-01-19T14:41:36+00:00;405;16,2;62,2238
2023-01-19T14:42:39+00:00;404;16,2;62,2239
2023-01-19T14:43:41+00:00;405;16,2;62,224
2023-01-19T14:44:44+00:00;405;16,2;62,2241
2023-01-19T14:45:47+00:00;405;16,2;62,2242
2023-01-19T14:46:50+00:00;405;16,2;62,2243
2023-01-19T14:47:53+00:00;405;16,2;62,2244
2023-01-19T14:48:55+00:00;405;16,2;62,2245
2023-01-19T14:49:58+00:00;404;16,2;62,2246
2023-01-19T14:51:01+00:00;405;16,1;62,2247
2023-01-19T14:52:04+00:00;405;16,1;62,2248
2023-01-19T14:53:07+00:00;405;16,1;62,2249
2023-01-19T14:54:10+00:00;405;16,2;62,225
2023-01-19T14:55:13+00:00;405;16,1;62,2251
2023-01-19T14:56:15+00:00;411;16,1;62,2252
2023-01-19T14:57:18+00:00;405;16,1;62,2253
2023-01-19T14:58:21+00:00;404;16,1;62,2254
2023-01-19T14:59:24+00:00;404;16,1;62,2255
2023-01-19T15:00:26+00:00;404;16,2;62,2256
2023-01-19T15:01:29+00:00;405;16,2;62,2257
2023-01-19T15:02:32+00:00;405;16,2;62,2258
2023-01-19T15:03:34+00:00;405;16,2;62,2259
2023-01-19T15:04:37+00:00;405;16,2;62,226
2023-01-19T15:05:40+00:00;405;16,2;62,2261
2023-01-19T15:06:43+00:00;405;16,2;62,2262
2023-01-19T15:07:45+00:00;404;16,2;62,2263
2023-01-19T15:08:48+00:00;405;16,3;62,2264
2023-01-19T15:09:51+00:00;405;16,3;62,2265
2023-01-19T15:10:54+00:00;404;16,3;62,2266
2023-01-19T15:11:57+00:00;404;16,3;62,2267
2023-01-19T15:12:59+00:00;404;16,3;62,2268
2023-01-19T15:14:02+00:00;403;16,3;62,2269
2023-01-19T15:15:05+00:00;403;16,3;62,227
2023-01-19T15:16:08+00:00;403;16,3;62,2271
2023-01-19T15:17:11+00:00;403;16,4;62,2272
2023-01-19T15:18:14+00:00;409;16,3;62,2273
2023-01-19T15:19:17+00:00;401;16,3;62,2274
2023-01-19T15:20:19+00:00;401;16,2;62,2275
2023-01-19T15:21:22+00:00;401;15,9;62,2276
2023-01-19T15:22:25+00:00;403;15,9;62,2277
2023-01-19T15:23:28+00:00;400;15,8;62,2278
2023-01-19T15:24:31+00:00;397;15,4;62,2279
2023-01-19T15:25:34+00:00;396;15,1;62,228
2023-01-19T15:26:36+00:00;394;15;62,2281
2023-01-19T15:27:39+00:00;393;15;62,2282
2023-01-19T15:28:42+00:00;393;14,8;62,2283
2023-01-19T15:29:45+00:00;390;14,8;62,2284
2023-01-19T15:30:48+00:00;389;14,5;62,2285
2023-01-19T15:31:50+00:00;390;14,5;62,2286
2023-01-19T15:32:53+00:00;390;14,4;62,2287
2023-01-19T15:33:56+00:00;390;14,2;62,2288
2023-01-19T15:34:59+00:00;390;14;62,2289
2023-01-19T15:36:02+00:00;391;13,9;62,229
2023-01-19T15:37:05+00:00;390;13,8;62,2291
2023-01-19T15:38:11+00:00;390;13,8;62,2292
2023-01-19T15:39:10+00:00;390;14,2;62,2293
2023-01-19T15:40:14+00:00;391;14,5;62,2294
2023-01-19T15:41:17+00:00;390;14,8;62,2295
2023-01-19T15:42:19+00:00;390;15;62,2296
2023-01-19T15:43:22+00:00;389;15,1;62,2297
2023-01-19T15:44:25+00:00;389;15,3;62,2298
2023-01-19T15:45:28+00:00;388;15,3;62,2299
2023-01-19T15:46:31+00:00;388;15,4;62,23
2023-01-19T15:47:33+00:00;394;15,4;62,2301
2023-01-19T15:48:36+00:00;387;15,5;62,2302
2023-01-19T15:49:39+00:00;390;15,5;62,2303
2023-01-19T15:50:42+00:00;399;15,6;62,2304
2023-01-19T15:51:45+00:00;387;15,6;62,2305
2023-01-19T15:52:47+00:00;387;15,6;62,2306
2023-01-19T15:53:50+00:00;387;15,7;62,2307
2023-01-19T15:54:53+00:00;386;15,7;62,2308
2023-01-19T15:55:55+00:00;387;15,7;62,2309
2023-01-19T15:56:59+00:00;387;15,7;62,231
2023-01-19T15:58:02+00:00;386;15,8;62,2311
2023-01-19T15:59:04+00:00;387;15,8;62,2312
2023-01-19T16:00:07+00:00;392;15,9;62,2313
2023-01-19T16:01:10+00:00;386;15,9;62,2314
2023-01-19T16:02:12+00:00;384;15,9;62,2315
2023-01-19T16:03:15+00:00;387;15,9;62,2316
2023-01-19T16:04:18+00:00;394;15,9;62,2317
2023-01-19T16:05:21+00:00;390;15,8;62,2318
2023-01-19T16:06:24+00:00;387;15,7;62,2319
2023-01-19T16:07:27+00:00;392;15,7;62,232
2023-01-19T16:08:29+00:00;388;15,7;62,2321
2023-01-19T16:09:32+00:00;387;15,7;62,2322
2023-01-19T16:10:35+00:00;393;15,7;62,2323
2023-01-19T16:11:38+00:00;387;15,8;62,2324
2023-01-19T16:12:41+00:00;394;15,8;62,2325
2023-01-19T16:13:43+00:00;387;15,8;62,2326
2023-01-19T16:14:46+00:00;386;15,9;62,2327
2023-01-19T16:15:49+00:00;387;15,9;62,2328
2023-01-19T16:16:52+00:00;386;15,9;62,2329
2023-01-19T16:17:55+00:00;399;15,9;62,233
2023-01-19T16:18:58+00:00;387;16;62,2331
2023-01-19T16:20:01+00:00;388;16;62,2332
2023-01-19T16:21:03+00:00;389;16;62,2333
2023-01-19T16:22:06+00:00;390;15,9;62,2334
2023-01-19T16:23:09+00:00;391;15,9;62,2335
2023-01-19T16:24:12+00:00;391;16;62,2336
2023-01-19T16:25:14+00:00;391;16;62,2337
2023-01-19T16:26:18+00:00;391;16;62,2338
2023-01-19T16:27:20+00:00;391;16;62,2339
2023-01-19T16:28:23+00:00;392;15,9;62,234
2023-01-19T16:29:26+00:00;391;15,9;62,2341
2023-01-19T16:30:28+00:00;393;15,9;62,2342
2023-01-19T16:31:32+00:00;394;15,9;62,2343
2023-01-19T16:32:34+00:00;393;15,9;62,2344
2023-01-19T16:33:37+00:00;394;15,9;62,2345
2023-01-19T16:34:40+00:00;402;15,9;62,2346
2023-01-19T16:35:42+00:00;398;15,9;62,2347
2023-01-19T16:36:45+00:00;398;15,9;62,2348
2023-01-19T16:37:48+00:00;398;16;62,2349
2023-01-19T16:38:51+00:00;405;16;62,235
2023-01-19T16:39:53+00:00;403;16;62,2351
2023-01-19T16:40:56+00:00;400;16;62,2352
2023-01-19T16:41:59+00:00;399;16;62,2353
2023-01-19T16:43:01+00:00;399;16;62,2354
2023-01-19T16:44:04+00:00;400;16;62,2355
2023-01-19T16:45:07+00:00;400;16;62,2356
2023-01-19T16:46:10+00:00;397;16;62,2357
2023-01-19T16:47:13+00:00;398;16;62,2358
2023-01-19T16:48:15+00:00;400;15,9;62,2359
2023-01-19T16:49:18+00:00;400;16;62,236
2023-01-19T16:50:21+00:00;398;16;62,2361
2023-01-19T16:51:24+00:00;397;16;62,2362
2023-01-19T16:52:26+00:00;397;15,9;62,2363
2023-01-19T16:53:29+00:00;397;15,9;62,2364
2023-01-19T16:54:32+00:00;397;15,8;62,2365
2023-01-19T16:55:35+00:00;396;15,8;62,2366
2023-01-19T16:56:37+00:00;397;15,8;62,2367
2023-01-19T16:57:40+00:00;396;15,8;62,2368
2023-01-19T16:58:43+00:00;396;15,7;62,2369
2023-01-19T16:59:46+00:00;397;15,7;62,237
2023-01-19T17:00:48+00:00;396;15,7;62,2371
2023-01-19T17:01:51+00:00;396;15,7;62,2372
2023-01-19T17:02:54+00:00;397;15,7;62,2373
2023-01-19T17:03:57+00:00;397;15,6;62,2374
2023-01-19T17:04:59+00:00;396;15,5;62,2375
2023-01-19T17:06:02+00:00;397;15,5;62,2376
2023-01-19T17:07:05+00:00;397;15,5;62,2377
2023-01-19T17:08:08+00:00;397;15,6;62,2378
2023-01-19T17:09:11+00:00;397;15,7;62,2379
2023-01-19T17:10:14+00:00;398;15,7;62,238
2023-01-19T17:11:16+00:00;398;15,8;62,2381
2023-01-19T17:12:19+00:00;398;15,7;62,2382
2023-01-19T17:13:22+00:00;398;15,8;62,2383
2023-01-19T17:14:25+00:00;399;15,8;62,2384
2023-01-19T17:15:27+00:00;398;15,8;62,2385
2023-01-19T17:16:30+00:00;398;15,8;62,2386
2023-01-19T17:17:33+00:00;396;15,8;62,2387
2023-01-19T17:18:36+00:00;393;15,8;62,2388
2023-01-19T17:19:38+00:00;390;15,8;62,2389
2023-01-19T17:20:41+00:00;389;15,9;62,239
2023-01-19T17:21:44+00:00;388;15,9;62,2391
2023-01-19T17:22:46+00:00;387;16;62,2392
2023-01-19T17:23:49+00:00;386;16;62,2393
2023-01-19T17:24:52+00:00;386;16;62,2394
2023-01-19T17:25:55+00:00;384;16;62,2395
2023-01-19T17:26:58+00:00;384;16;62,2396
2023-01-19T17:28:01+00:00;382;16,1;62,2397
2023-01-19T17:29:04+00:00;382;16,1;62,2398
2023-01-19T17:30:06+00:00;382;16,1;62,2399
2023-01-19T17:31:09+00:00;384;16;62,24
2023-01-19T17:32:12+00:00;388;16,1;62,2401
2023-01-19T17:33:15+00:00;387;16,1;62,2402
2023-01-19T17:34:17+00:00;381;16,2;62,2403
2023-01-19T17:35:20+00:00;379;16,2;62,2404
2023-01-19T17:36:23+00:00;377;16,2;62,2405
2023-01-19T17:37:25+00:00;374;16,2;62,2406
2023-01-19T17:38:28+00:00;374;16,2;62,2407
2023-01-19T17:39:31+00:00;374;16,2;62,2408
2023-01-19T17:40:34+00:00;374;16,3;62,2409
2023-01-19T17:41:37+00:00;374;16,3;62,241
2023-01-19T17:42:39+00:00;375;16,3;62,2411
2023-01-19T17:43:42+00:00;375;16,3;62,2412
2023-01-19T17:44:45+00:00;376;16,3;62,2413
2023-01-19T17:45:48+00:00;379;16,3;62,2414
2023-01-19T17:46:50+00:00;375;16,3;62,2415
2023-01-19T17:47:53+00:00;380;16,3;62,2416
2023-01-19T17:48:56+00:00;373;16,3;62,2417
2023-01-19T17:49:59+00:00;378;16,3;62,2418
2023-01-19T17:51:02+00:00;373;16,3;62,2419
2023-01-19T17:52:04+00:00;370;16,3;62,242
2023-01-19T17:53:07+00:00;372;16,4;62,2421
2023-01-19T17:54:10+00:00;379;16,4;62,2422
2023-01-19T17:55:12+00:00;372;16,4;62,2423
2023-01-19T17:56:15+00:00;379;16,4;62,2424
2023-01-19T17:57:18+00:00;390;16,4;62,2425
2023-01-19T17:58:21+00:00;381;16,4;62,2426
2023-01-19T17:59:23+00:00;380;16,5;62,2427
2023-01-19T18:00:27+00:00;372;16,5;62,2428
2023-01-19T18:01:29+00:00;379;16,5;62,2429
2023-01-19T18:02:32+00:00;372;16,5;62,243
2023-01-19T18:03:35+00:00;372;16,5;62,2431
2023-01-19T18:04:38+00:00;372;16,5;62,2432
2023-01-19T18:05:40+00:00;370;16,5;62,2433
2023-01-19T18:06:44+00:00;369;16,5;62,2434
2023-01-19T18:07:47+00:00;372;16,5;62,2435
2023-01-19T18:08:50+00:00;379;16,5;62,2436
2023-01-19T18:09:52+00:00;368;16,5;62,2437
2023-01-19T18:10:55+00:00;368;16,3;62,2438
2023-01-19T18:11:58+00:00;367;15,7;62,2439
2023-01-19T18:13:01+00:00;368;15,6;62,244
2023-01-19T18:14:03+00:00;374;15,5;62,2441
2023-01-19T18:15:06+00:00;368;15,6;62,2442
2023-01-19T18:16:09+00:00;368;15,7;62,2443
2023-01-19T18:17:12+00:00;367;15,8;62,2444
2023-01-19T18:18:15+00:00;367;15,9;62,2445
2023-01-19T18:19:18+00:00;366;16;62,2446
2023-01-19T18:20:21+00:00;372;16;62,2447
2023-01-19T18:21:24+00:00;365;16,1;62,2448
2023-01-19T18:22:26+00:00;364;16;62,2449
2023-01-19T18:23:29+00:00;363;16;62,245
2023-01-19T18:24:32+00:00;364;16,1;62,2451
2023-01-19T18:25:35+00:00;362;16,1;62,2452
2023-01-19T18:26:37+00:00;362;16,2;62,2453
2023-01-19T18:27:40+00:00;362;16,3;62,2454
2023-01-19T18:28:43+00:00;361;16,4;62,2455
2023-01-19T18:29:46+00:00;360;16,4;62,2456
2023-01-19T18:30:48+00:00;360;16,5;62,2457
2023-01-19T18:31:51+00:00;358;16,5;62,2458
2023-01-19T18:32:54+00:00;357;16,6;62,2459
2023-01-19T18:33:57+00:00;357;16,6;62,246
2023-01-19T18:34:59+00:00;357;16,6;62,2461
2023-01-19T18:36:02+00:00;354;16,6;62,2462
2023-01-19T18:37:05+00:00;356;16,6;62,2463
2023-01-19T18:38:07+00:00;354;16,6;62,2464
2023-01-19T18:39:10+00:00;352;16,7;62,2465
2023-01-19T18:40:13+00:00;353;16,6;62,2466
2023-01-19T18:41:16+00:00;353;16,6;62,2467
2023-01-19T18:42:18+00:00;353;16,7;62,2468
2023-01-19T18:43:21+00:00;351;16,7;62,2469
2023-01-19T18:44:24+00:00;356;16,7;62,247
2023-01-19T18:45:27+00:00;351;16,7;62,2471
2023-01-19T18:46:29+00:00;351;16,7;62,2472
2023-01-19T18:47:32+00:00;348;16,7;62,2473
2023-01-19T18:48:35+00:00;346;16,7;62,2474
2023-01-19T18:49:37+00:00;345;16,7;62,2475
2023-01-19T18:50:40+00:00;345;16,8;62,2476
2023-01-19T18:51:43+00:00;345;16,8;62,2477
2023-01-19T18:52:46+00:00;344;16,8;62,2478
2023-01-19T18:53:48+00:00;350;16,8;62,2479
2023-01-19T18:54:51+00:00;343;16,8;62,248
2023-01-19T18:55:54+00:00;341;16,8;62,2481
2023-01-19T18:56:57+00:00;341;16,8;62,2482
2023-01-19T18:57:59+00:00;339;16,8;62,2483
2023-01-19T18:59:02+00:00;339;16,8;62,2484
2023-01-19T19:00:05+00:00;340;16,8;62,2485
2023-01-19T19:01:08+00:00;340;16,8;62,2486
2023-01-19T19:02:10+00:00;339;16,8;62,2487
2023-01-19T19:03:13+00:00;341;16,8;62,2488
2023-01-19T19:04:16+00:00;336;16,8;62,2489
2023-01-19T19:05:18+00:00;332;16,8;62,249
2023-01-19T19:06:21+00:00;331;16,8;62,2491
2023-01-19T19:07:24+00:00;331;16,9;62,2492
2023-01-19T19:08:27+00:00;333;16,9;62,2493
2023-01-19T19:09:30+00:00;333;16,8;62,2494
2023-01-19T19:10:32+00:00;326;16,8;62,2495
2023-01-19T19:11:35+00:00;320;16,8;62,2496
2023-01-19T19:12:38+00:00;319;16,8;62,2497
2023-01-19T19:13:41+00:00;315;16,8;62,2498
2023-01-19T19:14:44+00:00;319;16,8;62,2499
2023-01-19T19:15:46+00:00;309;16,8;62,25
2023-01-19T19:16:49+00:00;315;16,8;62,2501
2023-01-19T19:17:52+00:00;302;16,8;62,2502
2023-01-19T19:18:55+00:00;303;16,8;62,2503
2023-01-19T19:19:57+00:00;294;16,8;62,2504
2023-01-19T19:21:01+00:00;292;16,8;62,2505
2023-01-19T19:22:03+00:00;290;16,8;62,2506
2023-01-19T19:23:06+00:00;288;16,8;62,2507
2023-01-19T19:24:09+00:00;286;16,8;62,2508
2023-01-19T19:25:11+00:00;282;16,8;62,2509
2023-01-19T19:26:14+00:00;282;16,8;62,251
2023-01-19T19:27:17+00:00;278;16,7;62,2511
2023-01-19T19:28:19+00:00;278;16,7;62,2512
2023-01-19T19:29:22+00:00;288;16,7;62,2513
2023-01-19T19:30:25+00:00;272;16,7;62,2514
2023-01-19T19:31:28+00:00;274;16,6;62,2515
2023-01-19T19:32:31+00:00;274;16,6;62,2516
2023-01-19T19:33:33+00:00;269;16,6;62,2517
2023-01-19T19:34:36+00:00;272;16,6;62,2518
2023-01-19T19:35:39+00:00;271;16,6;62,2519
2023-01-19T19:36:42+00:00;271;16,6;62,252
2023-01-19T19:37:45+00:00;271;16,6;62,2521
2023-01-19T19:38:47+00:00;271;16,7;62,2522
2023-01-19T19:39:50+00:00;268;16,8;62,2523
2023-01-19T19:40:53+00:00;270;16,8;62,2524
2023-01-19T19:41:56+00:00;272;17;62,2525
2023-01-19T19:42:58+00:00;270;17;62,2526
2023-01-19T19:44:01+00:00;270;17,1;62,2527
2023-01-19T19:45:04+00:00;278;17,1;62,2528
2023-01-19T19:46:06+00:00;271;17,1;62,2529
2023-01-19T19:47:11+00:00;272;17,1;62,253
2023-01-19T19:48:12+00:00;272;17;62,2531
2023-01-19T19:49:15+00:00;280;17;62,2532
2023-01-19T19:50:17+00:00;273;16,9;62,2533
2023-01-19T19:51:20+00:00;273;16,8;62,2534
2023-01-19T19:52:23+00:00;282;16,8;62,2535
2023-01-19T19:53:26+00:00;277;16,8;62,2536
2023-01-19T19:54:28+00:00;277;16,8;62,2537
2023-01-19T19:55:31+00:00;278;16,8;62,2538
2023-01-19T19:56:34+00:00;278;16,8;62,2539
2023-01-19T19:57:38+00:00;278;16,8;62,254
2023-01-19T19:58:39+00:00;286;16,8;62,2541
2023-01-19T19:59:42+00:00;280;16,8;62,2542
2023-01-19T20:00:45+00:00;288;16,8;62,2543
2023-01-19T20:01:47+00:00;280;16,8;62,2544
2023-01-19T20:02:53+00:00;288;16,7;62,2545
2023-01-19T20:03:53+00:00;289;16,7;62,2546
2023-01-19T20:04:55+00:00;282;16,7;62,2547
2023-01-19T20:05:58+00:00;282;16,7;62,2548
2023-01-19T20:08:09+00:00;283;16,7;62,2549
2023-01-19T20:09:12+00:00;285;16,7;62,255
2023-01-19T20:10:15+00:00;285;16,6;62,2551
2023-01-19T20:11:17+00:00;285;16,6;62,2552
2023-01-19T20:12:20+00:00;285;16,6;62,2553
2023-01-19T20:13:23+00:00;286;16,6;62,2554
2023-01-19T20:14:25+00:00;292;16,6;62,2555
2023-01-19T20:15:28+00:00;283;16,6;62,2556
2023-01-19T20:16:31+00:00;285;16,6;62,2557
2023-01-19T20:17:34+00:00;282;16,6;62,2558
2023-01-19T20:18:37+00:00;284;16,6;62,2559
2023-01-19T20:19:40+00:00;283;16,5;62,256
2023-01-19T20:20:45+00:00;292;16,6;62,2561
2023-01-19T20:21:45+00:00;279;16,5;62,2562
2023-01-19T20:22:48+00:00;279;16,5;62,2563
2023-01-19T20:23:51+00:00;279;16,5;62,2564
2023-01-19T20:24:54+00:00;280;16,5;62,2565
2023-01-19T20:25:56+00:00;272;16,5;62,2566
2023-01-19T20:26:59+00:00;274;16,5;62,2567
2023-01-19T20:28:02+00:00;277;16,5;62,2568
2023-01-19T20:29:05+00:00;281;16,5;62,2569
2023-01-19T20:30:07+00:00;274;16,5;62,257
2023-01-19T20:31:10+00:00;276;16,5;62,2571
2023-01-19T20:32:13+00:00;281;16,5;62,2572
2023-01-19T20:33:16+00:00;277;16,5;62,2573
2023-01-19T20:34:19+00:00;278;16,4;62,2574
2023-01-19T20:35:21+00:00;278;16,4;62,2575
2023-01-19T20:36:24+00:00;278;16,4;62,2576
2023-01-19T20:37:27+00:00;278;16,4;62,2577
2023-01-19T20:38:30+00:00;280;16,4;62,2578
2023-01-19T20:39:33+00:00;279;16,4;62,2579
2023-01-19T20:40:36+00:00;280;16,4;62,258
2023-01-19T20:41:39+00:00;282;16,4;62,2581
2023-01-19T20:42:42+00:00;289;16,4;62,2582
2023-01-19T20:43:45+00:00;301;16,4;62,2583
2023-01-19T20:44:47+00:00;281;16,4;62,2584
2023-01-19T20:45:51+00:00;282;16,4;62,2585
2023-01-19T20:46:53+00:00;282;16,4;62,2586
2023-01-19T20:47:56+00:00;282;16,4;62,2587
2023-01-19T20:48:59+00:00;284;16,4;62,2588
2023-01-19T20:50:01+00:00;283;16,4;62,2589
2023-01-19T20:51:05+00:00;284;16,4;62,259
2023-01-19T20:52:07+00:00;286;16,4;62,2591
2023-01-19T20:53:10+00:00;285;16,4;62,2592
2023-01-19T20:54:13+00:00;286;16,4;62,2593
2023-01-19T20:55:15+00:00;286;16,4;62,2594
2023-01-19T20:56:18+00:00;286;16,4;62,2595
2023-01-19T20:57:21+00:00;288;16,4;62,2596
2023-01-19T20:58:24+00:00;289;16,4;62,2597
2023-01-19T20:59:26+00:00;296;16,4;62,2598
2023-01-19T21:00:30+00:00;292;16,4;62,2599
2023-01-19T21:02:40+00:00;292;16,4;62,26
2023-01-19T21:03:43+00:00;293;16,4;62,2601
2023-01-19T21:04:45+00:00;292;16,3;62,2602
2023-01-19T21:05:48+00:00;293;16,3;62,2603
2023-01-19T21:06:51+00:00;296;16,3;62,2604
2023-01-19T21:07:54+00:00;293;16,3;62,2605
2023-01-19T21:08:57+00:00;292;16,4;62,2606
2023-01-19T21:09:59+00:00;292;16,4;62,2607
2023-01-19T21:11:02+00:00;293;16,5;62,2608
2023-01-19T21:12:05+00:00;294;16,6;62,2609
2023-01-19T21:13:07+00:00;283;16,6;62,261
2023-01-19T21:14:10+00:00;290;16,6;62,2611
2023-01-19T21:15:13+00:00;295;16,6;62,2612
2023-01-19T21:16:16+00:00;282;16,5;62,2613
2023-01-19T21:17:18+00:00;285;16,6;62,2614
2023-01-19T21:18:21+00:00;286;16,5;62,2615
2023-01-19T21:19:24+00:00;289;16,5;62,2616
2023-01-19T21:20:27+00:00;280;16,5;62,2617
2023-01-19T21:21:30+00:00;291;16,5;62,2618
2023-01-19T21:22:32+00:00;278;16,5;62,2619
2023-01-19T21:23:35+00:00;278;16,5;62,262
2023-01-19T21:24:38+00:00;277;16,5;62,2621
2023-01-19T21:25:41+00:00;276;16,4;62,2622
2023-01-19T21:26:43+00:00;273;16,4;62,2623
2023-01-19T21:27:46+00:00;273;16,4;62,2624
2023-01-19T21:28:49+00:00;272;16,4;62,2625
2023-01-19T21:29:53+00:00;272;16,4;62,2626
2023-01-19T21:30:56+00:00;272;16,3;62,2627
2023-01-19T21:31:58+00:00;272;16,3;62,2628
2023-01-19T21:33:01+00:00;273;16,3;62,2629
2023-01-19T21:34:04+00:00;276;16,3;62,263
2023-01-19T21:35:06+00:00;278;16,3;62,2631
2023-01-19T21:36:09+00:00;279;16,2;62,2632
2023-01-19T21:37:12+00:00;276;16,2;62,2633
2023-01-19T21:38:15+00:00;272;16,2;62,2634
2023-01-19T21:39:17+00:00;271;16,2;62,2635
2023-01-19T21:40:20+00:00;271;16,2;62,2636
2023-01-19T21:41:27+00:00;271;16,2;62,2637
2023-01-19T21:42:27+00:00;271;16,2;62,2638
2023-01-19T21:43:29+00:00;272;16,1;62,2639
2023-01-19T21:44:32+00:00;271;16,1;62,264
2023-01-19T21:45:35+00:00;272;16,1;62,2641
2023-01-19T21:46:38+00:00;273;16,1;62,2642
2023-01-19T21:47:40+00:00;273;16,1;62,2643
2023-01-19T21:48:44+00:00;274;16,1;62,2644
2023-01-19T21:49:47+00:00;276;16,2;62,2645
2023-01-19T21:50:49+00:00;271;16,2;62,2646
2023-01-19T21:51:52+00:00;272;16,2;62,2647
2023-01-19T21:52:55+00:00;279;16,1;62,2648
2023-01-19T21:53:58+00:00;273;16,1;62,2649
2023-01-19T21:55:01+00:00;274;16,1;62,265
2023-01-19T21:56:04+00:00;278;16,1;62,2651
2023-01-19T21:57:07+00:00;276;16,1;62,2652
2023-01-19T21:58:09+00:00;274;16,1;62,2653
2023-01-19T21:59:12+00:00;276;16,1;62,2654
2023-01-19T22:00:15+00:00;276;16,2;62,2655
2023-01-19T22:01:18+00:00;283;16,2;62,2656
2023-01-19T22:02:20+00:00;277;16,2;62,2657
2023-01-19T22:03:23+00:00;278;16,2;62,2658
2023-01-19T22:04:26+00:00;285;16,1;62,2659
2023-01-19T22:05:29+00:00;279;16,2;62,266
2023-01-19T22:06:32+00:00;291;16,1;62,2661
2023-01-19T22:07:34+00:00;281;16,1;62,2662
2023-01-19T22:08:37+00:00;286;16,1;62,2663
2023-01-19T22:09:41+00:00;280;16,1;62,2664
2023-01-19T22:10:44+00:00;282;16,1;62,2665
2023-01-19T22:11:46+00:00;281;16,1;62,2666
2023-01-19T22:12:49+00:00;279;16,1;62,2667
2023-01-19T22:13:52+00:00;286;16,1;62,2668
2023-01-19T22:14:55+00:00;280;16,1;62,2669
2023-01-19T22:15:58+00:00;282;16,1;62,267
2023-01-19T22:17:00+00:00;283;16,1;62,2671
2023-01-19T22:18:03+00:00;283;16,1;62,2672
2023-01-19T22:19:06+00:00;285;16,1;62,2673
2023-01-19T22:20:09+00:00;284;16;62,2674
2023-01-19T22:21:12+00:00;290;16,1;62,2675
2023-01-19T22:22:14+00:00;285;16,1;62,2676
2023-01-19T22:23:17+00:00;285;16,1;62,2677
2023-01-19T22:24:20+00:00;286;16,1;62,2678
2023-01-19T22:25:23+00:00;285;16,1;62,2679
2023-01-19T22:26:25+00:00;288;16,1;62,268
2023-01-19T22:27:29+00:00;288;16,1;62,2681
2023-01-19T22:28:32+00:00;296;16;62,2682
2023-01-19T22:29:34+00:00;293;16;62,2683
2023-01-19T22:30:37+00:00;293;16;62,2684
2023-01-19T22:31:40+00:00;291;16,1;62,2685
2023-01-19T22:32:43+00:00;292;16,1;62,2686
2023-01-19T22:33:45+00:00;291;16,1;62,2687
2023-01-19T22:34:48+00:00;293;16,1;62,2688
2023-01-19T22:35:51+00:00;295;16,1;62,2689
2023-01-19T22:36:53+00:00;292;16,1;62,269
2023-01-19T22:37:56+00:00;293;16,1;62,2691
2023-01-19T22:38:59+00:00;286;16,1;62,2692
2023-01-19T22:40:02+00:00;295;16,1;62,2693
2023-01-19T22:41:04+00:00;296;16,1;62,2694
2023-01-19T22:42:07+00:00;290;16,1;62,2695
2023-01-19T22:43:10+00:00;307;16,1;62,2696
2023-01-19T22:44:13+00:00;301;16,1;62,2697
2023-01-19T22:45:16+00:00;300;16,1;62,2698
2023-01-19T22:46:18+00:00;298;16,1;62,2699
2023-01-19T22:47:21+00:00;302;16,1;62,27
2023-01-19T22:48:24+00:00;304;16,1;62,2701
2023-01-19T22:49:27+00:00;301;16,1;62,2702
2023-01-19T22:50:30+00:00;294;16,1;62,2703
2023-01-19T22:51:33+00:00;294;16,1;62,2704
2023-01-19T22:52:35+00:00;295;16,1;62,2705
2023-01-19T22:53:38+00:00;297;16,1;62,2706
2023-01-19T22:54:41+00:00;297;16,1;62,2707
2023-01-19T22:55:44+00:00;298;16,1;62,2708
2023-01-19T22:56:47+00:00;298;16,1;62,2709
2023-01-19T22:57:50+00:00;298;16,2;62,271
2023-01-19T22:58:52+00:00;298;16,1;62,2711
2023-01-19T22:59:55+00:00;300;16,1;62,2712
2023-01-19T23:00:58+00:00;301;16,1;62,2713
2023-01-19T23:02:00+00:00;301;16,1;62,2714
2023-01-19T23:03:03+00:00;304;16,1;62,2715
2023-01-19T23:04:06+00:00;308;16,1;62,2716
2023-01-19T23:05:09+00:00;308;16,1;62,2717
2023-01-19T23:06:12+00:00;312;16,1;62,2718
2023-01-19T23:07:14+00:00;307;16,1;62,2719
2023-01-19T23:08:17+00:00;306;16,1;62,272
2023-01-19T23:09:20+00:00;305;16;62,2721
2023-01-19T23:10:22+00:00;305;16;62,2722
2023-01-19T23:11:25+00:00;309;16,1;62,2723
2023-01-19T23:12:28+00:00;310;16,1;62,2724
2023-01-19T23:13:31+00:00;310;16,1;62,2725
2023-01-19T23:14:34+00:00;312;16,1;62,2726
2023-01-19T23:15:36+00:00;312;16,1;62,2727
2023-01-19T23:16:39+00:00;313;16;62,2728
2023-01-19T23:17:42+00:00;313;16;62,2729
2023-01-19T23:18:44+00:00;314;16;62,273
2023-01-19T23:19:47+00:00;313;16;62,2731
2023-01-19T23:20:50+00:00;314;16;62,2732
2023-01-19T23:21:53+00:00;310;16;62,2733
2023-01-19T23:22:56+00:00;312;16;62,2734
2023-01-19T23:23:59+00:00;314;16;62,2735
2023-01-19T23:25:01+00:00;315;16;62,2736
